video_id,start_time,end_time,action,split,idx
LyHnIuHiRS4,20,30,helicopter,train,79148
LyI3MiSoIes,30,40,playing electronic organ,train,79149
LyIhmCTPLUc,30,40,cat meowing,test,79150
LyNgrupbYhs,50,60,splashing water,train,79151
LyOPAWXsHG4,34,44,people eating crisps,train,79152
LyOPAWXsHG4,94,104,people eating crisps,train,79153
LyQjRCkFlwI,1,11,people sneezing,train,79154
LyQtZ3I3bKc,1,11,strike lighter,train,79155
LyRT-srEUwM,62,72,cap gun shooting,train,79156
LyRkN7616i4,178,188,playing darts,train,79157
LySy2acmg_w,9,19,francolin calling,train,79158
LyTwxJiSt7A,0,10,people burping,test,79159
LyUa30uGBhQ,7,17,lions roaring,train,79160
LyUa30uGBhQ,17,27,lions roaring,train,79161
LyW625f4lzA,4,14,penguins braying,train,79162
LyWChUrpN0I,80,90,helicopter,train,79163
LyXNcGUFp7A,63,73,cutting hair with electric trimmers,train,79164
LyYLLg9xE68,2,12,golf driving,test,79165
LyYLWMD0tNs,30,40,playing harpsichord,train,79166
LybtbLaMAyI,30,40,playing harp,train,79167
LycJnnIKU_4,0,10,playing double bass,train,79168
LycvImqAKIw,150,160,playing acoustic guitar,train,79169
LyfqJMNICvk,60,70,playing bass guitar,train,79170
LyhapayOx44,30,40,baby crying,train,79171
LyiW250FpJw,280,290,pigeon dove cooing,train,79172
Lyj48v3SEzs,75,85,lip smacking,test,79173
LyjghGT9rnc,30,40,waterfall burbling,train,79174
Lyk2HM8_zbg,118,128,writing on blackboard with chalk,test,79175
LyravGP_Li8,264,274,electric shaver electric razor shaving,test,79176
LysFhHBYTmE,40,50,female speech woman speaking,test,79177
LyzZKJmVHnE,30,40,raining,train,79178
Lz-m6hAOLmY,30,40,playing violin fiddle,train,79179
Lz1snRkaO_Y,190,200,playing ukulele,train,79180
Lz1snRkaO_Y,221,231,playing ukulele,train,79181
Lz2a9TtLa88,30,40,bird chirping tweeting,train,79182
Lz7RYBC7ezY,50,60,engine accelerating revving vroom,train,79183
Lz7_uoBx3lw,180,190,bowling impact,train,79184
Lz8Ytz12MrU,84,94,chopping wood,train,79185
Lz8Ytz12MrU,120,130,chopping wood,train,79186
Lz9uMq05sn8,190,200,people babbling,train,79187
LzAs66MqTcU,10,20,stream burbling,train,79188
LzBnkMOcPkg,53,63,footsteps on snow,train,79189
LzCYqfI90T0,70,80,fireworks banging,train,79190
LzCcWXo8Rg8,157,167,people gargling,train,79191
LzCyOs4NKpA,20,30,shot football,train,79192
LzGLFNswR5A,402,412,people eating noodle,train,79193
LzHKfeV8_IE,0,10,turkey gobbling,train,79194
LzIyRPXRRR4,0,10,car engine starting,train,79195
LzMm3jjC0cI,109,119,sharpen knife,train,79196
LzOBLh7kPKk,13,23,roller coaster running,train,79197
LzOjb90xYuc,54,64,people eating apple,train,79198
LzPobxp6YwY,61,71,playing harpsichord,train,79199
LzQpORKdDGA,46,56,lathe spinning,train,79200
LzQpORKdDGA,58,68,lathe spinning,train,79201
LzSLA9ZNk8g,30,40,motorboat speedboat acceleration,train,79202
LzSPqRWm9wI,75,85,baby laughter,train,79203
LzSPqRWm9wI,90,100,baby laughter,train,79204
LzUOlNAtIDI,36,46,rope skipping,train,79205
LzUOlNAtIDI,59,69,rope skipping,train,79206
LzVhSA-Ql78,30,40,cattle mooing,train,79207
LzWHKjDt_Cc,80,90,driving buses,train,79208
LzX4bNcXDtI,27,37,heart sounds heartbeat,train,79209
LzX4bNcXDtI,71,81,heart sounds heartbeat,train,79210
LzX_o8KU8bI,100,110,playing bass guitar,train,79211
LzZ_nxuZ8Co,30,40,driving buses,test,79212
Lz_T86yTiZI,110,120,bird chirping tweeting,train,79213
Lz_zEbpRB2A,30,40,pigeon dove cooing,train,79214
LzbFKWy7CiU,175,185,baby laughter,train,79215
LzbFKWy7CiU,602,612,baby laughter,train,79216
LzfFDIj1-ro,156,166,playing bassoon,train,79217
LzfLw0pVyTc,240,250,ambulance siren,train,79218
Lzfve0wQpAI,30,40,playing violin fiddle,train,79219
LzgC2pTBU24,10,20,motorboat speedboat acceleration,train,79220
LzjtqFnev60,384,394,chainsawing trees,train,79221
LzoAb4spthk,42,52,slot machine,test,79222
LzoqEvoPNVc,19,29,francolin calling,train,79223
LzoqEvoPNVc,154,164,francolin calling,train,79224
LzouDpskMLY,19,29,dog growling,train,79225
LzouDpskMLY,66,76,dog growling,train,79226
LzpUyQ1WUXQ,0,10,dog growling,train,79227
LzrDX10AEGc,70,80,playing cymbal,train,79228
Lzt2_EQK2Qk,6,16,typing on typewriter,train,79229
Lzt2_EQK2Qk,35,45,typing on typewriter,train,79230
Lzt8S7kxmwA,67,77,dog howling,train,79231
LztfMLwVo0Q,220,230,playing clarinet,train,79232
LzuH7FjsvKE,16,26,playing snare drum,train,79233
LzuH7FjsvKE,32,42,playing snare drum,train,79234
LzwYHvWECjQ,10,20,ocean burbling,train,79235
LzxWO9WEgNg,57,67,turkey gobbling,train,79236
LzxvUL6YSAU,27,37,dog barking,train,79237
LzzMQ6wR-30,110,120,orchestra,train,79238
M--s91TRNqM,50,60,driving buses,train,79239
M-0hZXynyC0,30,40,playing violin fiddle,train,79240
M-4yVNFaaOk,28,38,playing bassoon,train,79241
M-5dIOM15sI,28,38,horse clip-clop,train,79242
M-8CybdYaEQ,166,176,playing theremin,train,79243
M-8CybdYaEQ,177,187,playing theremin,train,79244
M-8FQUQa3nI,2,12,bird squawking,train,79245
M-9MrU_vwNk,30,40,playing marimba xylophone,train,79246
M-C1pJ9BUsA,20,30,skidding,train,79247
M-F_-OJVs7I,21,31,motorboat speedboat acceleration,train,79248
M-FiScaGm9U,7,17,pig oinking,train,79249
M-FrZnJhs-I,140,150,skidding,train,79250
M-GriWrc6gk,48,58,roller coaster running,train,79251
M-GriWrc6gk,94,104,roller coaster running,train,79252
M-LRYQEAPLE,106,116,cell phone buzzing,train,79253
M-NRgLvjQ3g,44,54,vacuum cleaner cleaning floors,train,79254
M-NRgLvjQ3g,98,108,vacuum cleaner cleaning floors,train,79255
M-QDLcAqoA8,30,40,playing electronic organ,train,79256
M-Qz94nQh3Y,30,40,motorboat speedboat acceleration,train,79257
M-YUYyW_TNU,10,20,people belly laughing,train,79258
M-bmsXbJBdw,34,44,race car auto racing,test,79259
M-dZkknVe6k,240,250,people whispering,train,79260
M-dy71NNDMs,211,221,ice cracking,train,79261
M-dy71NNDMs,227,237,ice cracking,train,79262
M-ecRF4Vw2w,176,186,engine accelerating revving vroom,train,79263
M-fNi-L59Gk,190,200,church bell ringing,train,79264
M-gT9Diw7uc,10,20,ocean burbling,train,79265
M-iXJfa53GE,31,41,cattle bovinae cowbell,train,79266
M-ipybxgQls,139,149,playing theremin,train,79267
M-mqAKTm0fM,25,35,ripping paper,train,79268
M-mqAKTm0fM,197,207,ripping paper,train,79269
M-pmIW_5WmM,48,58,playing snare drum,train,79270
M-pmIW_5WmM,98,108,playing snare drum,train,79271
M-su4V_mme0,30,40,chicken crowing,train,79272
M-tSKgRVerw,30,40,printer printing,train,79273
M-wzPlEwORI,317,327,scuba diving,train,79274
M-wzPlEwORI,351,361,scuba diving,train,79275
M-xODRPLcVM,161,171,people marching,train,79276
M-yPV-mSUOs,2,12,chicken clucking,train,79277
M05lI0F3cYI,27,37,cat hissing,train,79278
M05lI0F3cYI,45,55,cat hissing,train,79279
M08-lXQif9k,31,41,planing timber,train,79280
M08-lXQif9k,107,117,planing timber,train,79281
M08WV3SXt18,40,50,child speech kid speaking,train,79282
M0AJhK0PMNM,370,380,driving buses,train,79283
M0DvuyJSqeA,73,83,car engine knocking,train,79284
M0DxFt2Rs4c,27,37,engine accelerating revving vroom,train,79285
M0EaEBlx5fk,126,136,yodelling,train,79286
M0EqSY38wuk,30,40,ocean burbling,train,79287
M0FSrDPm6IE,13,23,playing guiro,test,79288
M0FYFb420Ts,220,230,playing marimba xylophone,train,79289
M0GKzxjD9S0,84,94,metronome,test,79290
M0GKzxjD9S0,347,357,metronome,test,79291
M0GOd72Klq0,12,22,tornado roaring,train,79292
M0GOd72Klq0,22,32,tornado roaring,train,79293
M0Iwz8p-3XU,30,40,typing on typewriter,test,79294
M0J6XDt7O5A,36,46,playing congas,train,79295
M0J6XDt7O5A,48,58,playing congas,train,79296
M0Joshiq3JE,3,13,skiing,train,79297
M0KRrig-ImY,32,42,blowtorch igniting,train,79298
M0KRrig-ImY,43,53,blowtorch igniting,train,79299
M0NSmPsVOEI,147,157,mosquito buzzing,train,79300
M0NSmPsVOEI,160,170,mosquito buzzing,train,79301
M0OcSTDF7T0,0,10,driving motorcycle,train,79302
M0QMM0MhkDc,30,40,people belly laughing,train,79303
M0Tb-YB_3EQ,158,168,baby laughter,train,79304
M0Tb-YB_3EQ,210,220,baby laughter,train,79305
M0VwAsizRfw,250,260,playing saxophone,train,79306
M0XSduFmhTg,29,39,playing double bass,train,79307
M0YY4aWfNMk,30,40,playing violin fiddle,train,79308
M0YbiT8Z7d4,204,214,playing erhu,test,79309
M0aMpDlIphg,50,60,dog barking,train,79310
M0aTYq2vQX8,39,49,yodelling,train,79311
M0ciHq6f4QA,6,16,vehicle horn car horn honking,train,79312
M0ciHq6f4QA,127,137,vehicle horn car horn honking,train,79313
M0civQqr73M,210,220,playing piano,train,79314
M0ewU-OHQeQ,66,76,wind chime,train,79315
M0gCiUVSyCE,80,90,motorboat speedboat acceleration,train,79316
M0i-tyVSw3Q,39,49,ice cream truck ice cream van,train,79317
M0i72fXb3Fc,542,552,playing tabla,train,79318
M0iijykn7ac,17,27,wind chime,train,79319
M0iijykn7ac,312,322,wind chime,train,79320
M0jYKtLA7Fw,40,50,child speech kid speaking,train,79321
M0k0SZ3xXvw,30,40,playing violin fiddle,train,79322
M0nZv53Bvac,43,53,playing squash,train,79323
M0nZv53Bvac,82,92,playing squash,train,79324
M0pZ_jov8QQ,0,10,basketball bounce,train,79325
M0pZ_jov8QQ,69,79,basketball bounce,train,79326
M0rwDNAfz7g,103,113,playing bassoon,train,79327
M0t3XhGlG2Y,370,380,skidding,train,79328
M0v5SvlD1oQ,54,64,playing table tennis,train,79329
M0vUFy-pHD4,2,12,engine accelerating revving vroom,train,79330
M0xmt-v9Jy0,35,45,blowtorch igniting,train,79331
M1-beVLBI1A,1,11,people sneezing,train,79332
M13Di0fniRc,25,35,electric shaver electric razor shaving,train,79333
M14YsutGzIk,5,15,cuckoo bird calling,test,79334
M14kHkFhziE,110,120,driving buses,train,79335
M18TbLVTgu0,30,40,playing accordion,train,79336
M19Atlnbptw,71,81,playing squash,train,79337
M1AiUxS2kRU,88,98,bird wings flapping,train,79338
M1AiUxS2kRU,258,268,bird wings flapping,train,79339
M1ArMJvSHhg,95,105,parrot talking,train,79340
M1ArMJvSHhg,177,187,parrot talking,train,79341
M1BZwGPBuM0,180,190,waterfall burbling,train,79342
M1CwWJZqh_U,8,18,airplane flyby,train,79343
M1E8TMuJq-w,70,80,cat meowing,train,79344
M1GFuteFqSk,30,40,raining,train,79345
M1I_zxDjWrs,100,110,playing trombone,train,79346
M1Kx8q8sGJc,20,30,railroad car train wagon,train,79347
M1NpzvKtOv0,28,38,skiing,train,79348
M1P1xla8rg0,0,10,playing tambourine,test,79349
M1Tj2YyDAGY,18,28,playing harpsichord,train,79350
M1Tj2YyDAGY,29,39,playing harpsichord,train,79351
M1UC-92YHyM,30,40,train horning,train,79352
M1X7zd-_f20,25,35,police radio chatter,train,79353
M1X7zd-_f20,128,138,police radio chatter,train,79354
M1YbZXLpv1I,30,40,singing choir,test,79355
M1dg2Yt2JjQ,29,39,singing bowl,train,79356
M1ehqf0Hqpk,60,70,playing cornet,train,79357
M1ehqf0Hqpk,75,85,playing cornet,train,79358
M1gyeN05YmE,38,48,roller coaster running,train,79359
M1gyeN05YmE,152,162,roller coaster running,train,79360
M1jgXxokA8c,396,406,parrot talking,train,79361
M1ltJAdQHKc,239,249,playing bass drum,train,79362
M1mLNrZZ15E,8,18,pheasant crowing,train,79363
M1mLNrZZ15E,18,28,pheasant crowing,train,79364
M1mckraO5_Q,32,42,playing glockenspiel,train,79365
M1mckraO5_Q,212,222,playing glockenspiel,train,79366
M1mhYV1YDIA,10,20,woodpecker pecking tree,train,79367
M1mhYV1YDIA,22,32,woodpecker pecking tree,train,79368
M1pPtg6a_g8,230,240,playing piano,test,79369
M1uatWDZ_oQ,400,410,orchestra,train,79370
M1umAauYg9E,16,26,arc welding,train,79371
M1vYL1wzx-Q,340,350,playing trumpet,train,79372
M1wgiKs5DWc,140,150,people running,train,79373
M2-FMpvCaNE,129,139,playing volleyball,train,79374
M21zq6matds,28,38,black capped chickadee calling,train,79375
M21zq6matds,44,54,black capped chickadee calling,train,79376
M23QcQjkzyQ,53,63,people eating,train,79377
M23QcQjkzyQ,68,78,people eating,train,79378
M25V3uwvJuM,58,68,people booing,train,79379
M25V3uwvJuM,152,162,people booing,train,79380
M25cAfdDK4k,21,31,bull bellowing,train,79381
M29p2VfmQZk,5,15,vehicle horn car horn honking,train,79382
M2Ab_sb_wFQ,0,10,airplane flyby,train,79383
M2EgvXSDunk,34,44,playing tabla,train,79384
M2EgvXSDunk,48,58,playing tabla,train,79385
M2ItM1UNiyU,325,335,hedge trimmer running,test,79386
M2JpCYeM3R4,34,44,zebra braying,train,79387
M2JpCYeM3R4,45,55,zebra braying,train,79388
M2LcEwBgz_o,152,162,heart sounds heartbeat,train,79389
M2LcEwBgz_o,691,701,heart sounds heartbeat,train,79390
M2Lp8fqq5os,190,200,people burping,train,79391
M2MCC7SLhcM,160,170,people cheering,train,79392
M2OCFIFJaLw,70,80,waterfall burbling,train,79393
M2Rgj-KtdBc,30,40,dog bow-wow,train,79394
M2UqsVIzkYg,70,80,playing acoustic guitar,train,79395
M2WDGa8mxjQ,47,57,shot football,train,79396
M2WVhHYQvTM,30,40,people sniggering,test,79397
M2WbZbfCSYE,70,80,playing drum kit,train,79398
M2Xd3b0-rAI,190,200,printer printing,test,79399
M2aLAzNRktg,152,162,sharpen knife,train,79400
M2aLFqBBOZk,70,80,electric grinder grinding,train,79401
M2aLFqBBOZk,112,122,electric grinder grinding,train,79402
M2alvRPvjkU,350,360,playing harp,train,79403
M2b6DkjgLvc,30,40,cat meowing,train,79404
M2dIok0af-I,30,40,playing flute,train,79405
M2gdq34Y-7o,69,79,wind chime,train,79406
M2gdq34Y-7o,125,135,wind chime,train,79407
M2gkAEElQaY,30,40,people crowd,train,79408
M2j-qZ1MkEA,209,219,playing bassoon,train,79409
M2lAW13ANrc,71,81,people sneezing,train,79410
M2lAW13ANrc,221,231,people sneezing,train,79411
M2lEY7IqEu0,175,185,playing erhu,train,79412
M2nr-JbS7Sg,3,13,chicken crowing,train,79413
M2sFDECqa3Q,13,23,playing trombone,train,79414
M2tMkQ7_tb8,617,627,mouse clicking,train,79415
M2tkg8RxXJc,60,70,chicken crowing,train,79416
M2uFtf9PtQE,2,12,wind noise,train,79417
M2w7M0xhCok,30,40,playing banjo,train,79418
M2wTsp9XAcM,30,40,playing violin fiddle,train,79419
M2wbB0KkvPA,36,46,playing erhu,train,79420
M2wbB0KkvPA,46,56,playing erhu,train,79421
M2yomn2VfFs,64,74,police radio chatter,train,79422
M2yomn2VfFs,202,212,police radio chatter,train,79423
M30AdfNPCLw,10,20,playing cello,train,79424
M34Hvanpj1M,40,50,toilet flushing,train,79425
M34hO-PqzpE,50,60,vacuum cleaner cleaning floors,test,79426
M3Apl40tvR4,50,60,playing bass guitar,train,79427
M3Ay0KUfqzk,5,15,ice cream truck ice cream van,train,79428
M3CVUyvt5Lw,150,160,thunder,train,79429
M3EGAVppxZA,32,42,playing darts,train,79430
M3EhURvMmkM,144,154,engine accelerating revving vroom,train,79431
M3GLUcIzQ_o,4,14,vehicle horn car horn honking,train,79432
M3K_kOAiPmQ,377,387,playing bassoon,train,79433
M3KfO6sBJN0,7,17,playing djembe,train,79434
M3KfO6sBJN0,18,28,playing djembe,train,79435
M3OO2GNh3f8,520,530,race car auto racing,train,79436
M3PpxiTFoI8,97,107,opening or closing drawers,train,79437
M3QQeOcwVD4,30,40,playing violin fiddle,train,79438
M3SDcNGvw_U,11,21,playing timbales,train,79439
M3TOIQoUiBk,260,270,playing bass guitar,train,79440
M3VBXFsnR5A,50,60,people cheering,train,79441
M3WoGHmNIco,1,11,playing squash,train,79442
M3XXOSBjetE,10,20,playing harp,train,79443
M3YgMJptipg,10,20,people sniggering,train,79444
M3bCVFNGfeE,1,11,goat bleating,train,79445
M3bCVFNGfeE,12,22,goat bleating,train,79446
M3d80f0Xg24,50,60,ripping paper,train,79447
M3d80f0Xg24,182,192,ripping paper,train,79448
M3e-JRlboak,11,21,tapping guitar,train,79449
M3hdKbN4IQY,130,140,orchestra,train,79450
M3mR0OB6iAs,61,71,warbler chirping,test,79451
M3mwJ10r8Ek,0,10,playing bugle,train,79452
M3mwJ10r8Ek,10,20,playing bugle,train,79453
M3p9zvhyYEI,92,102,playing trombone,train,79454
M3p9zvhyYEI,113,123,playing trombone,train,79455
M3q7KOzisD8,11,21,pheasant crowing,train,79456
M3q7KOzisD8,23,33,pheasant crowing,train,79457
M3rJOweXnFE,358,368,alligators crocodiles hissing,train,79458
M3s32W2YtRk,6,16,playing timpani,train,79459
M3tAFphkQow,1,11,goat bleating,test,79460
M3v5dMm6ybk,209,219,cheetah chirrup,train,79461
M3x6OqmsJrI,499,509,playing accordion,train,79462
M3yQ5StCgSk,76,86,singing bowl,train,79463
M3yu1_C8GE8,70,80,church bell ringing,train,79464
M3zabgqYoRE,10,20,skateboarding,train,79465
M3zmBGZq6dg,20,30,people crowd,train,79466
M4-E_G9PHLk,0,10,skidding,train,79467
M4-uHE9iv4I,431,441,people whispering,train,79468
M41ZjWeclo4,70,80,eating with cutlery,train,79469
M41rl6thqSE,50,60,playing accordion,train,79470
M428cu9VTT8,26,36,snake rattling,test,79471
M42lyuw8NLE,164,174,ice cream truck ice cream van,train,79472
M44PBo89ooc,2,12,playing squash,train,79473
M476Klm4xWM,12,22,foghorn,train,79474
M4BY2NEX-nk,21,31,playing timbales,train,79475
M4BY2NEX-nk,36,46,playing timbales,train,79476
M4BYCVgf_KU,108,118,people booing,train,79477
M4DfoyDIr8c,30,40,printer printing,train,79478
M4E01qfv49U,124,134,bouncing on trampoline,train,79479
M4E01qfv49U,289,299,bouncing on trampoline,train,79480
M4FaufyEVkA,16,26,fox barking,train,79481
M4O7XGY6RhA,299,309,splashing water,train,79482
M4O7XGY6RhA,333,343,splashing water,train,79483
M4QNImtbFlQ,30,40,lawn mowing,test,79484
M4QSS84Nzug,160,170,people whispering,train,79485
M4RRSUuUHOo,30,40,cat purring,train,79486
M4TZ84wXzag,30,40,wind rustling leaves,train,79487
M4UHGo8pxmc,90,100,civil defense siren,train,79488
M4UHGo8pxmc,100,110,civil defense siren,train,79489
M4YUETGhC8M,60,70,eating with cutlery,train,79490
M4YzGFG_OEo,71,81,slot machine,train,79491
M4Zk7YyniFo,0,10,people booing,train,79492
M4Zk7YyniFo,14,24,people booing,train,79493
M4blyCNxeBQ,30,40,female speech woman speaking,test,79494
M4gEo_lPPeM,2,12,cap gun shooting,train,79495
M4lFRk4fKVg,120,130,playing banjo,train,79496
M4nBaO0Xy3A,143,153,baby laughter,train,79497
M4nBaO0Xy3A,487,497,baby laughter,train,79498
M4np2b1VxFE,23,33,wind noise,train,79499
M4pbljBEkDU,60,70,people sniggering,train,79500
M4q6K9GrZhA,98,108,people whistling,train,79501
M4q6K9GrZhA,219,229,people whistling,train,79502
M4rXhyyvERM,40,50,playing piano,test,79503
M4srgONsbcQ,186,196,singing bowl,train,79504
M4w9yl5HJno,48,58,mynah bird singing,train,79505
M4w9yl5HJno,63,73,mynah bird singing,train,79506
M4wVyP9D5Qk,30,40,horse neighing,test,79507
M4wypm8JEBg,60,70,people coughing,train,79508
M4xWo8n7OFk,0,10,people farting,train,79509
M51rtESM3UI,29,39,bowling impact,train,79510
M55OvcffYI0,4,14,vehicle horn car horn honking,train,79511
M57-p86KWA0,27,37,elephant trumpeting,train,79512
M5DXKTvrOKQ,1,11,police radio chatter,train,79513
M5DXKTvrOKQ,121,131,police radio chatter,train,79514
M5E6gS3pAMo,10,20,people coughing,train,79515
M5H0WMJDTqg,274,284,typing on typewriter,train,79516
M5H0WMJDTqg,302,312,typing on typewriter,train,79517
M5HDjN2XyWI,17,27,scuba diving,train,79518
M5HDjN2XyWI,28,38,scuba diving,train,79519
M5IrLydwMLE,25,35,playing glockenspiel,train,79520
M5MnBiYMZ9k,30,40,people shuffling,test,79521
M5ORMgl_KPE,15,25,singing choir,train,79522
M5Q7BGDg6nU,71,81,playing cymbal,train,79523
M5UPBYlazR8,30,40,playing bagpipes,train,79524
M5UrduOCJws,369,379,sliding door,train,79525
M5Vx0U7o-3o,9,19,playing erhu,train,79526
M5Vx0U7o-3o,21,31,playing erhu,train,79527
M5Wrahs2-EQ,30,40,ocean burbling,train,79528
M5_3DywAWwk,22,32,dog growling,train,79529
M5bPAoJT3vY,23,33,opening or closing drawers,train,79530
M5gLSRO5rLE,548,558,playing shofar,test,79531
M5haJUSfdiM,59,69,singing bowl,train,79532
M5kz4u0UXSc,120,130,people babbling,train,79533
M5mJXZ46gRk,30,40,rowboat canoe kayak rowing,train,79534
M5muPmmToqQ,45,55,fox barking,test,79535
M5muPmmToqQ,56,66,fox barking,test,79536
M5rWO2qL6WQ,23,33,motorboat speedboat acceleration,test,79537
M5saGyLs0DM,0,10,cattle bovinae cowbell,train,79538
M5saGyLs0DM,11,21,cattle bovinae cowbell,train,79539
M5sxuK-Czb4,176,186,playing snare drum,train,79540
M5sxuK-Czb4,209,219,playing snare drum,train,79541
M5tMpQIkVu0,420,430,ripping paper,train,79542
M5tMpQIkVu0,436,446,ripping paper,train,79543
M5uNy802KDI,10,20,people sniggering,train,79544
M5uOflJmQU8,116,126,wind noise,train,79545
M5uxedzMQgo,250,260,stream burbling,train,79546
M5vlzoL-gbU,30,40,orchestra,train,79547
M5wXWzusHao,176,186,playing table tennis,train,79548
M5xJm4N_8pg,14,24,playing steel guitar slide guitar,test,79549
M5yUj3pViIQ,60,70,playing clarinet,train,79550
M6-l5vQSwak,110,120,printer printing,train,79551
M60XROTcN7M,361,371,cap gun shooting,train,79552
M60XROTcN7M,385,395,cap gun shooting,train,79553
M60_EMqLXwU,190,200,sloshing water,train,79554
M60eFdtQmJs,246,256,playing electronic organ,train,79555
M60eFdtQmJs,492,502,playing electronic organ,train,79556
M617nOQQ1MA,0,10,skateboarding,train,79557
M61BBJpvvx8,30,40,using sewing machines,test,79558
M61mC5DULLc,0,10,cell phone buzzing,train,79559
M62YcVRWrUk,139,149,airplane flyby,train,79560
M63wpBLJt0w,380,390,playing saxophone,train,79561
M6933ZcybGA,180,190,sailing,train,79562
M698COn-wL4,171,181,playing vibraphone,train,79563
M698COn-wL4,210,220,playing vibraphone,train,79564
M6ANU9O8am0,30,40,motorboat speedboat acceleration,train,79565
M6AZo0Z0xBo,30,40,playing cello,train,79566
M6AykJeZ6zw,56,66,airplane flyby,train,79567
M6E8YhrChjA,2,12,lathe spinning,train,79568
M6EGblgZW_s,40,50,subway metro underground,train,79569
M6EkkWxKqQ4,40,50,skateboarding,train,79570
M6H-nuULM8Y,135,145,driving snowmobile,train,79571
M6H-nuULM8Y,145,155,driving snowmobile,train,79572
M6I7IXEgVmQ,128,138,vacuum cleaner cleaning floors,train,79573
M6I7IXEgVmQ,142,152,vacuum cleaner cleaning floors,train,79574
M6IfpC1iDPk,60,70,subway metro underground,train,79575
M6MRReuwQ4g,30,40,engine accelerating revving vroom,train,79576
M6NJA3tF044,57,67,elk bugling,test,79577
M6Q_ajrxoT0,20,30,child speech kid speaking,train,79578
M6RwjUigs3M,30,40,skateboarding,train,79579
